feature,group,importance,importance_std,corr_with_distance,corr_pvalue,mean,std,min,max,early_mean,preboom_mean,boom_mean,postboom_mean
kurt_y2,kurtosis,0.0001640000000000086,1.4966629547063257e-05,-0.030866150892886916,9.759238099355598e-30,-0.8172930791444596,0.6074469332989838,-1.9993091821670532,19.51957893371582,-1.153436226932541,-0.36181505046950446,-0.693341867129008,-0.5227875930203332
kurt_th1,kurtosis,8.000000000008e-06,2.0396078054391536e-05,0.12745300165328727,0.0,-0.43859415947908215,1.897065550337143,-1.9919626712799072,85.29838562011719,-1.1705207393308834,1.1222962303956348,0.3500103526645236,-0.030160593350728387
kurt_th2,kurtosis,3.2000000000032e-05,9.797958971142512e-06,0.273270324832813,0.0,-0.3218629784980943,1.8268569404624428,-1.9999406337738037,147.5632781982422,-1.1708537035755586,-0.01449873693784079,-0.11631048123041789,-0.04510690183109707
kurt_w1,kurtosis,-3.2000000000032e-05,9.797958971142512e-06,-0.09907406594552995,1.1860371598942807e-290,-0.8551566434495418,0.702467295981926,-1.9950288534164429,16.212230682373047,-1.1513931060088805,-0.3333355429437425,-0.6266180250379775,-0.5669108330408733
kurt_w2,kurtosis,-2.0000000000020002e-05,0.0,-0.09717396109623613,1.218198095815108e-279,-0.8330824837340809,0.9069063970897868,-1.9159903526306152,38.482208251953125,-1.1439079386015245,-0.22352221976386177,-0.124892701043023,-0.2554369372526804
tip_area,tip_spread,8.000000000008e-06,9.797958971142512e-06,0.2904835875468256,0.0,9.911529078629208,6.880235148738716,1.4044800877854868e-09,15.974760055541992,0.0874177058939977,7.568899617292401,11.114284661081102,12.724718525197773
tip_max_dist,tip_spread,-8.000000000008e-06,1.6000000000016e-05,-0.17398688567093565,0.0,3.0587642931683696,1.869158883265576,0.00012103195331292227,6.847599029541016,0.15472180859229626,3.8322623539368315,4.459075956874424,4.688838583893245
tip_mean_dist,tip_spread,3.2000000000032e-05,9.797958971142512e-06,0.22554822075001318,0.0,0.8696862785957292,0.5450754542525417,3.103042035945691e-05,1.736518383026123,0.03675095030709605,0.9337651770363251,1.146772485309177,1.1545771290858586
th1_spread,angular_spread,0.0,0.0,0.5672521084780545,0.0,35.91162060455216,33.72103372491989,2.5033950805664062e-06,121.45745849609375,0.1146219042149559,5.307451856719123,8.095301013522677,11.057025483343336
th2_spread,angular_spread,0.0,0.0,0.5646509218924025,0.0,71.88906715854189,72.43929275841452,2.384185791015625e-07,286.7230529785156,0.1469342671098519,8.43660971200466,12.01960363123152,16.497391802416907
th1_cstd,angular_spread,8.000000000008e-06,9.79795897114251e-06,0.4783244284509185,0.0,1.494943938869924,1.0841808893877243,-0.0,4.106021404266357,0.030967010881492403,1.018843225578467,1.3794515993860033,1.3849832286106216
th2_cstd,angular_spread,1.2000000000012001e-05,9.797958971142512e-06,0.4407509087014937,0.0,1.532704094988573,1.0647962912495528,-0.0,4.1828718185424805,0.03902707628725809,1.2166104100238946,1.3791020446353488,1.5493363436328038
var_w1,variance,0.0,0.0,0.2700061901800774,0.0,11.9700714279354,8.562764362656742,4.3545923811283416e-11,43.76626968383789,0.19297111501763559,9.948990036538492,17.688691753811305,16.54778049241172
var_w2,variance,0.0,0.0,0.27572837369734976,0.0,23.166428159324557,16.572605068372194,2.444302572846002e-12,99.5400161743164,0.24271390726605838,16.828270173252452,24.54072225358751,29.526039395332337
mean_abs_w1,velocity,2.0000000000020002e-05,1.788854382001621e-05,0.017209132036838836,2.7252793079438535e-10,3.576428077529845,1.3104525335458317,0.0006617091130465269,10.694382667541504,3.25935775878655,3.475490818712447,4.0895106845431854,3.8204115102820935
mean_abs_w2,velocity,2.4000000000001796e-05,1.959591794224423e-05,0.054798973316605035,5.116881096711635e-90,4.921192843450829,1.8790376195026566,0.0001327216741628945,14.924365997314453,4.297958742659682,4.739909924679332,4.845644267400106,5.313940218448638
range_abs_w1,velocity,0.00020000000000000017,2.8284271247458785e-05,0.2858119951168667,0.0,6.999851336334917,4.350243934344456,6.198883056640625e-06,10.831258773803711,0.3265632244811464,7.219911597781711,9.027718623479208,8.903801720725166
range_abs_w2,velocity,1.2000000000012001e-05,1.6000000000016e-05,0.27506293601296855,0.0,9.849325146035845,6.141761835650877,3.4570693969726562e-06,15.317561149597168,0.442942578407292,9.750457288238739,12.049475685755413,12.816913654115464
angular_causticness,caustic,2.0000000000020002e-05,0.0,-0.5036410347635345,0.0,0.14423523484972647,0.11071785410842429,0.027006172839521912,0.8010555555555555,0.04633497435912723,0.3755917352538587,0.34847150205763405,0.33099200445817545
tip_causticness,caustic,0.000148000000000037,9.79795897114251e-06,-0.44277239921064576,0.0,0.15676337123672482,0.12862582877067616,0.027006172839521912,0.8316111111111111,0.03918699922888039,0.40283120644736214,0.41083724279847733,0.4221470452675572
joint_concentration,caustic,0.008064000000000005,0.00021813757127095486,-0.4770828333533262,0.0,0.040495720334258606,0.06955567173653704,0.000729333371438131,0.5725074871402512,0.0037730712918431107,0.17824402073855009,0.20841702595913586,0.20389017752629499
organization_causticness,caustic,0.0002680000000000016,9.797958971088122e-06,0.4843782060338862,0.0,0.6541768476115151,0.44935493464729204,-4.7021441989502236e-07,0.9999979734420776,0.0060194730674343715,0.6292871267226262,0.8169200859688257,0.8532566263690596
velocity_dispersion,velocity_dynamics,-1.2000000000012001e-05,2.039607805439154e-05,0.46824945179085103,0.0,0.6180045997648619,0.4205540267950996,-1.2993812561035156e-05,0.9998509287834167,0.011259925190785832,0.5218642688989641,0.6505633943610721,0.7023894447618061
velocity_bimodality,velocity_dynamics,-1.6000000000016e-05,2.3323807579404527e-05,0.07412490893315787,2.848440485800787e-163,0.5738343283481824,0.3375392392034748,0.0,0.9685003593750001,0.056939164441254866,0.6926499859693821,0.7152978561812533,0.7461084708197543
speed_cv,velocity_dynamics,0.0,0.0,0.13626359070758073,0.0,0.4132080432389779,0.24969706449018442,1.3935789411334554e-06,1.0,0.02911495297840597,0.5353548807460401,0.5693388667371538,0.5443709430363444
